step,timestamp,value,numenta_score,your_score,abs_diff,prediction_count,segment_count
280,2014-04-01 23:20:00,18.173852523900003,0.0,0.09999999999999998,0.09999999999999998,864,8400
281,2014-04-01 23:25:00,21.8811443602,0.0,0.033333333333333326,0.033333333333333326,915,8430
282,2014-04-01 23:30:00,20.8274463436,0.0,0.033333333333333326,0.033333333333333326,928,8460
283,2014-04-01 23:35:00,19.3475686124,0.0,0.06666666666666665,0.06666666666666665,896,8490
284,2014-04-01 23:40:00,18.5921998191,0.0,0.06666666666666665,0.06666666666666665,885,8520
285,2014-04-01 23:45:00,18.5772405926,0.0,0.06666666666666665,0.06666666666666665,885,8550
286,2014-04-01 23:50:00,18.6745624504,0.0,0.06666666666666665,0.06666666666666665,885,8580
287,2014-04-01 23:55:00,18.1857810844,0.0,0.06666666666666665,0.06666666666666665,889,8610
288,2014-04-02 00:00:00,21.6086167546,0.0,0.06666666666666665,0.06666666666666665,883,8640
289,2014-04-02 00:05:00,20.1630729313,0.0,0.06666666666666665,0.06666666666666665,885,8670
290,2014-04-02 00:10:00,20.7998376509,0.0,0.06666666666666665,0.06666666666666665,896,8699
291,2014-04-02 00:15:00,21.3124340371,0.0,0.033333333333333326,0.033333333333333326,928,8729
292,2014-04-02 00:20:00,21.1661640253,0.0,0.033333333333333326,0.033333333333333326,928,8759
293,2014-04-02 00:25:00,21.5304224949,0.0,0.033333333333333326,0.033333333333333326,915,8789
294,2014-04-02 00:30:00,21.869018490100004,0.0,0.033333333333333326,0.033333333333333326,915,8819
295,2014-04-02 00:35:00,19.756282459,0.0,0.033333333333333326,0.033333333333333326,917,8849
296,2014-04-02 00:40:00,21.8013418667,0.0,0.033333333333333326,0.033333333333333326,915,8879
297,2014-04-02 00:45:00,20.8931597934,0.0,0.033333333333333326,0.033333333333333326,928,8909
298,2014-04-02 00:50:00,18.2826727612,0.0,0.06666666666666665,0.06666666666666665,885,8939
299,2014-04-02 00:55:00,20.7271324848,0.0,0.033333333333333326,0.033333333333333326,928,8969
300,2014-04-02 01:00:00,20.7468666384,0.0,0.033333333333333326,0.033333333333333326,928,8999
301,2014-04-02 01:05:00,21.6234422552,0.0,0.033333333333333326,0.033333333333333326,915,9029
302,2014-04-02 01:10:00,19.4917285299,0.0,0.06666666666666665,0.06666666666666665,885,9059
303,2014-04-02 01:15:00,20.3396460011,0.0,0.06666666666666665,0.06666666666666665,896,9089
304,2014-04-02 01:20:00,18.048750204,0.0,0.06666666666666665,0.06666666666666665,889,9119
305,2014-04-02 01:25:00,19.3283009687,0.0,0.033333333333333326,0.033333333333333326,928,9149
306,2014-04-02 01:30:00,18.2489749046,0.0,0.06666666666666665,0.06666666666666665,896,9179
307,2014-04-02 01:35:00,20.087491891099997,0.0,0.033333333333333326,0.033333333333333326,928,9209
308,2014-04-02 01:40:00,21.269790602,0.0,0.033333333333333326,0.033333333333333326,928,9239
309,2014-04-02 01:45:00,18.8257707685,0.0,0.06666666666666665,0.06666666666666665,896,9269
310,2014-04-02 01:50:00,20.1097641822,0.0,0.033333333333333326,0.033333333333333326,928,9299
311,2014-04-02 01:55:00,18.816034545999997,0.0,0.06666666666666665,0.06666666666666665,896,9329
312,2014-04-02 02:00:00,18.4827538714,0.0,0.06666666666666665,0.06666666666666665,896,9359
313,2014-04-02 02:05:00,20.0439871677,0.0,0.0,0.0,937,9389
314,2014-04-02 02:10:00,18.3165944838,0.0,0.033333333333333326,0.033333333333333326,905,9419
315,2014-04-02 02:15:00,20.3494185246,0.0,0.0,0.0,937,9449
316,2014-04-02 02:20:00,18.1253498427,0.0,0.06666666666666665,0.06666666666666665,873,9479
317,2014-04-02 02:25:00,18.4268598875,0.0,0.06666666666666665,0.06666666666666665,873,9509
318,2014-04-02 02:30:00,20.1999899419,0.0,0.033333333333333326,0.033333333333333326,928,9539
319,2014-04-02 02:35:00,20.365629651600003,0.0,0.033333333333333326,0.033333333333333326,928,9569
320,2014-04-02 02:40:00,18.1159477204,0.0,0.06666666666666665,0.06666666666666665,896,9599
321,2014-04-02 02:45:00,20.293507152,0.0,0.033333333333333326,0.033333333333333326,928,9629
322,2014-04-02 02:50:00,21.3540101013,0.0,0.033333333333333326,0.033333333333333326,928,9659
323,2014-04-02 02:55:00,20.8892647092,0.0,0.033333333333333326,0.033333333333333326,928,9689
324,2014-04-02 03:00:00,18.5247404157,0.0,0.06666666666666665,0.06666666666666665,896,9719
325,2014-04-02 03:05:00,20.3698985903,0.0,0.033333333333333326,0.033333333333333326,928,9749
326,2014-04-02 03:10:00,20.6890100003,0.0,0.033333333333333326,0.033333333333333326,928,9779
327,2014-04-02 03:15:00,18.148924807,0.0,0.06666666666666665,0.06666666666666665,896,9809
328,2014-04-02 03:20:00,21.4213906747,0.0,0.033333333333333326,0.033333333333333326,928,9839
329,2014-04-02 03:25:00,21.6250695892,0.0,0.033333333333333326,0.033333333333333326,912,9869
330,2014-04-02 03:30:00,21.4018090934,0.0,0.06666666666666665,0.06666666666666665,896,9899
331,2014-04-02 03:35:00,21.298525872,0.0,0.033333333333333326,0.033333333333333326,897,9929
332,2014-04-02 03:40:00,20.9798607938,0.0,0.033333333333333326,0.033333333333333326,928,9959
333,2014-04-02 03:45:00,20.5337281251,0.0,0.033333333333333326,0.033333333333333326,928,9989
334,2014-04-02 03:50:00,20.71450802,0.0,0.033333333333333326,0.033333333333333326,928,10019
335,2014-04-02 03:55:00,21.2255811733,0.0,0.033333333333333326,0.033333333333333326,928,10049
336,2014-04-02 04:00:00,20.6499938334,0.0,0.033333333333333326,0.033333333333333326,928,10079
337,2014-04-02 04:05:00,19.3109078267,0.0,0.033333333333333326,0.033333333333333326,928,10109
338,2014-04-02 04:10:00,19.5038444086,0.0,0.033333333333333326,0.033333333333333326,928,10139
339,2014-04-02 04:15:00,21.5882298735,0.0,0.033333333333333326,0.033333333333333326,910,10169
340,2014-04-02 04:20:00,18.0684883432,0.0,0.06666666666666665,0.06666666666666665,896,10199
341,2014-04-02 04:25:00,20.795282325,0.0,0.0,0.0,929,10229
342,2014-04-02 04:30:00,21.819110209699996,0.0,0.0,0.0,911,10259
343,2014-04-02 04:35:00,20.8249126798,0.0,0.033333333333333326,0.033333333333333326,897,10289
344,2014-04-02 04:40:00,21.9756479529,0.0,0.033333333333333326,0.033333333333333326,880,10319
345,2014-04-02 04:45:00,20.7501796221,0.0,0.033333333333333326,0.033333333333333326,900,10349
346,2014-04-02 04:50:00,18.1374521169,0.0,0.06666666666666665,0.06666666666666665,896,10379
347,2014-04-02 04:55:00,21.3080395266,0.0,0.033333333333333326,0.033333333333333326,928,10409
348,2014-04-02 05:00:00,19.1385196478,0.0,0.033333333333333326,0.033333333333333326,928,10439
349,2014-04-02 05:05:00,19.7842289027,0.0,0.033333333333333326,0.033333333333333326,928,10469
350,2014-04-02 05:10:00,19.2483676636,0.0,0.033333333333333326,0.033333333333333326,928,10499
351,2014-04-02 05:15:00,19.0742164248,0.0,0.06666666666666665,0.06666666666666665,896,10529
352,2014-04-02 05:20:00,19.7256228147,0.0,0.033333333333333326,0.033333333333333326,928,10559
353,2014-04-02 05:25:00,19.5150057938,0.0,0.033333333333333326,0.033333333333333326,928,10589
354,2014-04-02 05:30:00,20.5333543274,0.0,0.0,0.0,931,10619
355,2014-04-02 05:35:00,21.252604804,0.0,0.0,0.0,931,10649
356,2014-04-02 05:40:00,19.1883546127,0.0,0.0,0.0,931,10679
357,2014-04-02 05:45:00,18.8548846113,0.0,0.06666666666666665,0.06666666666666665,870,10709
358,2014-04-02 05:50:00,20.6675810835,0.0,0.033333333333333326,0.033333333333333326,899,10739
359,2014-04-02 05:55:00,20.6812802633,0.0,0.033333333333333326,0.033333333333333326,928,10769
360,2014-04-02 06:00:00,21.6045249571,0.0,0.06666666666666665,0.06666666666666665,896,10799
361,2014-04-02 06:05:00,18.0637827458,0.0,0.06666666666666665,0.06666666666666665,896,10829
362,2014-04-02 06:10:00,21.4121626485,0.0,0.033333333333333326,0.033333333333333326,928,10859
363,2014-04-02 06:15:00,20.0840086918,0.0,0.033333333333333326,0.033333333333333326,928,10889
364,2014-04-02 06:20:00,20.4852083567,0.0,0.033333333333333326,0.033333333333333326,928,10919
365,2014-04-02 06:25:00,18.3654857622,0.0,0.06666666666666665,0.06666666666666665,896,10949
366,2014-04-02 06:30:00,19.7304597315,0.0,0.033333333333333326,0.033333333333333326,928,10979
367,2014-04-02 06:35:00,18.909209629,0.0,0.06666666666666665,0.06666666666666665,896,11009
368,2014-04-02 06:40:00,19.0169001203,0.0,0.06666666666666665,0.06666666666666665,896,11039
369,2014-04-02 06:45:00,20.0163804587,0.0,0.033333333333333326,0.033333333333333326,928,11069
370,2014-04-02 06:50:00,21.2498238016,0.0,0.033333333333333326,0.033333333333333326,928,11099
371,2014-04-02 06:55:00,20.9751237206,0.0,0.06666666666666665,0.06666666666666665,896,11129
372,2014-04-02 07:00:00,20.3639998363,0.0,0.06666666666666665,0.06666666666666665,896,11159
373,2014-04-02 07:05:00,20.157672771,0.0,0.033333333333333326,0.033333333333333326,928,11189
374,2014-04-02 07:10:00,19.7092241729,0.0,0.033333333333333326,0.033333333333333326,928,11219
375,2014-04-02 07:15:00,21.8908398942,0.0,0.06666666666666665,0.06666666666666665,896,11249
376,2014-04-02 07:20:00,20.2407702169,0.0,0.033333333333333326,0.033333333333333326,928,11279
377,2014-04-02 07:25:00,19.0158655932,0.0,0.06666666666666665,0.06666666666666665,896,11309
378,2014-04-02 07:30:00,18.9203631682,0.0,0.06666666666666665,0.06666666666666665,896,11339
379,2014-04-02 07:35:00,20.4454121231,0.0,0.033333333333333326,0.033333333333333326,928,11369
380,2014-04-02 07:40:00,20.0913101092,0.0,0.033333333333333326,0.033333333333333326,928,11399
381,2014-04-02 07:45:00,18.0307912118,0.0,0.06666666666666665,0.06666666666666665,896,11429
382,2014-04-02 07:50:00,21.3202614888,0.0,0.0,0.0,941,11459
383,2014-04-02 07:55:00,20.8164894169,0.0,0.0,0.0,941,11489
384,2014-04-02 08:00:00,20.6473171587,0.0,0.033333333333333326,0.033333333333333326,909,11519
385,2014-04-02 08:05:00,18.2751226308,0.0,0.06666666666666665,0.06666666666666665,877,11548
386,2014-04-02 08:10:00,19.4482234007,0.0,0.033333333333333326,0.033333333333333326,909,11578
387,2014-04-02 08:15:00,21.7415290429,0.0,0.06666666666666665,0.06666666666666665,896,11608
388,2014-04-02 08:20:00,21.4503569654,0.0,0.033333333333333326,0.033333333333333326,928,11638
389,2014-04-02 08:25:00,19.1421717515,0.0,0.033333333333333326,0.033333333333333326,928,11668
390,2014-04-02 08:30:00,18.6282355364,0.0,0.06666666666666665,0.06666666666666665,896,11698
391,2014-04-02 08:35:00,19.796351828699997,0.0,0.033333333333333326,0.033333333333333326,928,11728
392,2014-04-02 08:40:00,19.4233215147,0.0,0.033333333333333326,0.033333333333333326,928,11758
393,2014-04-02 08:45:00,20.7289055068,0.0,0.0,0.0,929,11788
394,2014-04-02 08:50:00,21.8657392403,0.0,0.033333333333333326,0.033333333333333326,897,11818
395,2014-04-02 08:55:00,19.4520057999,0.0,0.0,0.0,960,11848
396,2014-04-02 09:00:00,62.046248748100005,0.800000011921,0.7,0.10000001192100005,288,11878
397,2014-04-02 09:05:00,73.4075505135,0.0250000003725,0.8666666666666667,0.8416666662941666,124,11908
398,2014-04-02 09:10:00,61.7161163313,0.22499999404,0.8666666666666667,0.6416666726266667,124,11938
399,2014-04-02 09:15:00,74.1576162013,0.0,0.9,0.9,92,11968
400,2014-04-02 09:20:00,70.2382802209,0.0750000029802,0.9,0.8249999970198,92,11998
401,2014-04-02 09:25:00,74.0069732348,0.0250000003725,0.9,0.8749999996275,92,12028
402,2014-04-02 09:30:00,63.91537173840001,0.15000000596,0.9,0.7499999940400001,92,12058
403,2014-04-02 09:35:00,61.7535172155,0.15000000596,0.9,0.7499999940400001,92,12088
404,2014-04-02 09:40:00,67.8396557046,0.0750000029802,0.9,0.8249999970198,92,12118
405,2014-04-02 09:45:00,67.3284784382,0.0500000007451,0.9,0.8499999992549,92,12148
406,2014-04-02 09:50:00,65.7082949163,0.0750000029802,0.9,0.8249999970198,92,12178
407,2014-04-02 09:55:00,74.2241280517,0.0,0.9,0.9,92,12208
408,2014-04-02 10:00:00,82.6064995231,0.0,0.8,0.8,182,12238
409,2014-04-02 10:05:00,80.1077529717,0.0,0.6333333333333333,0.6333333333333333,227,12268
410,2014-04-02 10:10:00,72.3675606862,0.0,0.4,0.4,386,12298
411,2014-04-02 10:15:00,81.2366992956,0.0,0.5333333333333333,0.5333333333333333,353,12328
412,2014-04-02 10:20:00,81.1232332969,0.0,0.5,0.5,370,12358
413,2014-04-02 10:25:00,76.4370580545,0.0,0.3666666666666667,0.3666666666666667,508,12388
414,2014-04-02 10:30:00,84.1926773188,0.0,0.5,0.5,409,12418
415,2014-04-02 10:35:00,72.4314967322,0.0,0.30000000000000004,0.30000000000000004,554,12448
416,2014-04-02 10:40:00,73.9890789686,0.0,0.23333333333333328,0.23333333333333328,625,12478
417,2014-04-02 10:45:00,70.8212417452,0.0,0.16666666666666663,0.16666666666666663,719,12508
418,2014-04-02 10:50:00,82.1853988709,0.0,0.33333333333333337,0.33333333333333337,584,12538
419,2014-04-02 10:55:00,79.4897056722,0.0,0.2666666666666667,0.2666666666666667,657,12568
420,2014-04-02 11:00:00,76.5768106216,0.0,0.16666666666666663,0.16666666666666663,745,12598
421,2014-04-02 11:05:00,74.1732925058,0.0,0.09999999999999998,0.09999999999999998,810,12628
422,2014-04-02 11:10:00,72.2065101345,0.0,0.09999999999999998,0.09999999999999998,844,12658
423,2014-04-02 11:15:00,74.2199215234,0.0,0.033333333333333326,0.033333333333333326,861,12688
424,2014-04-02 11:20:00,78.77703901539998,0.0,0.1333333333333333,0.1333333333333333,797,12718
425,2014-04-02 11:25:00,75.4991025151,0.0,0.033333333333333326,0.033333333333333326,895,12748
426,2014-04-02 11:30:00,75.6868525499,0.0,0.06666666666666665,0.06666666666666665,867,12778
427,2014-04-02 11:35:00,85.4931665355,0.0,0.33333333333333337,0.33333333333333337,617,12808
428,2014-04-02 11:40:00,79.7607495587,0.0,0.16666666666666663,0.16666666666666663,799,12838
429,2014-04-02 11:45:00,83.16602338060001,0.0,0.23333333333333328,0.23333333333333328,712,12868
430,2014-04-02 11:50:00,72.1359469333,0.0,0.09999999999999998,0.09999999999999998,860,12898
431,2014-04-02 11:55:00,77.3755580087,0.0,0.06666666666666665,0.06666666666666665,872,12928
432,2014-04-02 12:00:00,79.5711095069,0.0,0.1333333333333333,0.1333333333333333,811,12958
433,2014-04-02 12:05:00,74.89269047970001,0.0,0.033333333333333326,0.033333333333333326,924,12988
434,2014-04-02 12:10:00,73.83435698550001,0.0,0.06666666666666665,0.06666666666666665,893,13018
435,2014-04-02 12:15:00,85.82175062350001,0.0,0.30000000000000004,0.30000000000000004,651,13048
436,2014-04-02 12:20:00,86.92646894639999,0.0,0.30000000000000004,0.30000000000000004,625,13078
437,2014-04-02 12:25:00,73.1729940801,0.0,0.06666666666666665,0.06666666666666665,892,13108
438,2014-04-02 12:30:00,77.4911982414,0.0,0.0,0.0,883,13138
439,2014-04-02 12:35:00,87.22777096629999,0.0,0.33333333333333337,0.33333333333333337,588,13168
440,2014-04-02 12:40:00,73.24259102479999,0.0,0.09999999999999998,0.09999999999999998,861,13198
441,2014-04-02 12:45:00,82.1995040517,0.0,0.16666666666666663,0.16666666666666663,747,13228
442,2014-04-02 12:50:00,87.4504752851,0.0,0.33333333333333337,0.33333333333333337,621,13258
443,2014-04-02 12:55:00,87.5463968029,0.0,0.33333333333333337,0.33333333333333337,640,13288
444,2014-04-02 13:00:00,79.5204837969,0.0,0.09999999999999998,0.09999999999999998,864,13318
445,2014-04-02 13:05:00,74.5860807679,0.0,0.033333333333333326,0.033333333333333326,926,13348
446,2014-04-02 13:10:00,75.2152930359,0.0,0.033333333333333326,0.033333333333333326,928,13378
447,2014-04-02 13:15:00,86.2129262526,0.0,0.30000000000000004,0.30000000000000004,672,13408
448,2014-04-02 13:20:00,86.56614720649998,0.0,0.30000000000000004,0.30000000000000004,672,13438
449,2014-04-02 13:25:00,81.7064600441,0.0,0.09999999999999998,0.09999999999999998,803,13468
450,2014-04-02 13:30:00,84.2386002741,0.0,0.16666666666666663,0.16666666666666663,739,13498
451,2014-04-02 13:35:00,83.8187786875,0.0,0.1333333333333333,0.1333333333333333,802,13528
452,2014-04-02 13:40:00,82.5693241729,0.0,0.09999999999999998,0.09999999999999998,834,13558
453,2014-04-02 13:45:00,85.21597453439999,0.0,0.16666666666666663,0.16666666666666663,740,13588
454,2014-04-02 13:50:00,82.9465940072,0.0,0.09999999999999998,0.09999999999999998,804,13618
455,2014-04-02 13:55:00,80.5247063231,0.0,0.033333333333333326,0.033333333333333326,899,13648
456,2014-04-02 14:00:00,75.7876638189,0.0,0.033333333333333326,0.033333333333333326,928,13678
457,2014-04-02 14:05:00,83.8981829998,0.0,0.1333333333333333,0.1333333333333333,803,13708
458,2014-04-02 14:10:00,79.5711862851,0.0,0.033333333333333326,0.033333333333333326,928,13738
459,2014-04-02 14:15:00,76.7129845441,0.0,0.033333333333333326,0.033333333333333326,928,13768
460,2014-04-02 14:20:00,84.8270685171,0.0,0.1333333333333333,0.1333333333333333,774,13798
461,2014-04-02 14:25:00,83.1434265296,0.0,0.06666666666666665,0.06666666666666665,866,13828
462,2014-04-02 14:30:00,86.9932571332,0.0,0.1333333333333333,0.1333333333333333,771,13858
463,2014-04-02 14:35:00,74.6434831811,0.0,0.033333333333333326,0.033333333333333326,916,13888
464,2014-04-02 14:40:00,82.3830739768,0.0,0.033333333333333326,0.033333333333333326,868,13918
465,2014-04-02 14:45:00,75.90418791350001,0.0,0.0,0.0,938,13948
466,2014-04-02 14:50:00,86.4531778131,0.0,0.09999999999999998,0.09999999999999998,783,13978
467,2014-04-02 14:55:00,73.5884582126,0.0,0.06666666666666665,0.06666666666666665,859,14008
468,2014-04-02 15:00:00,82.4977969167,0.0,0.033333333333333326,0.033333333333333326,876,14038
469,2014-04-02 15:05:00,84.6565588337,0.0,0.06666666666666665,0.06666666666666665,875,14068
470,2014-04-02 15:10:00,77.6779397305,0.0,0.033333333333333326,0.033333333333333326,928,14098
471,2014-04-02 15:15:00,87.2653715145,0.0,0.16666666666666663,0.16666666666666663,791,14128
472,2014-04-02 15:20:00,85.61086908109999,0.0,0.09999999999999998,0.09999999999999998,755,14158
473,2014-04-02 15:25:00,76.7131563416,0.0,0.033333333333333326,0.033333333333333326,928,14188
474,2014-04-02 15:30:00,72.11996512510001,0.0250000003725,0.09999999999999998,0.07499999962749998,852,14218
475,2014-04-02 15:35:00,76.74577805130002,0.0,0.033333333333333326,0.033333333333333326,928,14248
476,2014-04-02 15:40:00,76.5002331182,0.0,0.033333333333333326,0.033333333333333326,928,14278
477,2014-04-02 15:45:00,86.2386058215,0.0,0.1333333333333333,0.1333333333333333,832,14308
478,2014-04-02 15:50:00,87.4730991023,0.0,0.16666666666666663,0.16666666666666663,800,14338
479,2014-04-02 15:55:00,73.1263377559,0.0,0.033333333333333326,0.033333333333333326,791,14368
480,2014-04-02 16:00:00,79.5405645384,0.0,0.033333333333333326,0.033333333333333326,908,14398
481,2014-04-02 16:05:00,80.7731568917,0.0,0.033333333333333326,0.033333333333333326,908,14428
482,2014-04-02 16:10:00,73.486445487,0.0250000003725,0.06666666666666665,0.041666666294166654,868,14458
483,2014-04-02 16:15:00,78.0398135095,0.0,0.033333333333333326,0.033333333333333326,928,14488
484,2014-04-02 16:20:00,77.0731706975,0.0250000003725,0.033333333333333326,0.008333332960833325,928,14518
485,2014-04-02 16:25:00,80.5767469616,0.0,0.033333333333333326,0.033333333333333326,928,14548
486,2014-04-02 16:30:00,82.5788958439,0.0,0.033333333333333326,0.033333333333333326,928,14578
487,2014-04-02 16:35:00,83.25560191689999,0.0,0.033333333333333326,0.033333333333333326,928,14608
488,2014-04-02 16:40:00,74.1879379367,0.0250000003725,0.033333333333333326,0.008333332960833325,916,14638
489,2014-04-02 16:45:00,85.0070000174,0.0,0.09999999999999998,0.09999999999999998,864,14668
490,2014-04-02 16:50:00,82.85651339180001,0.0,0.033333333333333326,0.033333333333333326,928,14698
491,2014-04-02 16:55:00,86.2250331156,0.0,0.1333333333333333,0.1333333333333333,832,14728
492,2014-04-02 17:00:00,79.1893465422,0.0,0.0,0.0,930,14758
493,2014-04-02 17:05:00,86.3022030635,0.0,0.09999999999999998,0.09999999999999998,853,14788
494,2014-04-02 17:10:00,85.8523529904,0.0,0.09999999999999998,0.09999999999999998,850,14818
495,2014-04-02 17:15:00,79.0145189762,0.0,0.033333333333333326,0.033333333333333326,916,14848
496,2014-04-02 17:20:00,78.0982630549,0.0,0.033333333333333326,0.033333333333333326,928,14878
497,2014-04-02 17:25:00,86.92495886030001,0.0,0.1333333333333333,0.1333333333333333,832,14908
498,2014-04-02 17:30:00,83.44260371060001,0.0,0.033333333333333326,0.033333333333333326,918,14938
499,2014-04-02 17:35:00,86.8518921919,0.0,0.09999999999999998,0.09999999999999998,833,14968
500,2014-04-02 17:40:00,84.75156391770001,0.0,0.06666666666666665,0.06666666666666665,864,14998
501,2014-04-02 17:45:00,81.7487276371,0.0,0.033333333333333326,0.033333333333333326,928,15028
502,2014-04-02 17:50:00,73.8536160723,0.0500000007451,0.09999999999999998,0.04999999925489998,863,15058
503,2014-04-02 17:55:00,76.6636613224,0.0,0.033333333333333326,0.033333333333333326,928,15088
504,2014-04-02 18:00:00,35.000584685300005,0.75,0.7333333333333334,0.016666666666666607,256,15118
505,2014-04-02 18:05:00,30.844295509699997,0.675000011921,0.8,0.12499998807900004,118,15148
506,2014-04-02 18:10:00,29.396825522399997,0.324999988079,0.8,0.47500001192100005,118,15178
507,2014-04-02 18:15:00,33.3283350788,0.20000000298,0.7666666666666666,0.5666666636866666,139,15208
508,2014-04-02 18:20:00,33.4976207975,0.20000000298,0.8,0.5999999970200001,123,15238
509,2014-04-02 18:25:00,30.626923529499997,0.17499999702,0.8333333333333334,0.6583333363133334,94,15268
510,2014-04-02 18:30:00,30.7050947724,0.15000000596,0.8333333333333334,0.6833333273733334,94,15298
511,2014-04-02 18:35:00,31.80090900150001,0.15000000596,0.8333333333333334,0.6833333273733334,94,15328
512,2014-04-02 18:40:00,28.9394437221,0.0750000029802,0.8333333333333334,0.7583333303531333,97,15358
513,2014-04-02 18:45:00,33.851660766799995,0.125,0.8333333333333334,0.7083333333333334,97,15388
514,2014-04-02 18:50:00,30.8293623193,0.0750000029802,0.6,0.5249999970197999,105,15418
515,2014-04-02 18:55:00,34.264077274099996,0.0750000029802,0.6,0.5249999970197999,111,15448
516,2014-04-02 19:00:00,23.7557829856,0.0500000007451,0.33333333333333337,0.28333333258823334,561,15478
517,2014-04-02 19:05:00,23.123079839899997,0.0250000003725,0.33333333333333337,0.3083333329608334,584,15508
518,2014-04-02 19:10:00,21.6154382188,0.0,0.3666666666666667,0.3666666666666667,564,15538
519,2014-04-02 19:15:00,22.473096963400003,0.0,0.3666666666666667,0.3666666666666667,564,15568
520,2014-04-02 19:20:00,22.1528338588,0.0,0.33333333333333337,0.33333333333333337,593,15598
521,2014-04-02 19:25:00,21.6781896612,0.0,0.30000000000000004,0.30000000000000004,653,15628
522,2014-04-02 19:30:00,23.9596492617,0.0,0.2666666666666667,0.2666666666666667,682,15658
523,2014-04-02 19:35:00,22.3261104694,0.0,0.2666666666666667,0.2666666666666667,694,15688
524,2014-04-02 19:40:00,23.890598167600004,0.0,0.23333333333333328,0.23333333333333328,721,15718
525,2014-04-02 19:45:00,20.6313776324,0.0,0.30000000000000004,0.30000000000000004,668,15748
526,2014-04-02 19:50:00,20.7917899124,0.0,0.30000000000000004,0.30000000000000004,669,15778
527,2014-04-02 19:55:00,24.5383936208,0.0,0.19999999999999996,0.19999999999999996,756,15808
528,2014-04-02 20:00:00,20.8394993728,0.0,0.1333333333333333,0.1333333333333333,831,15838
529,2014-04-02 20:05:00,20.5200163364,0.0,0.1333333333333333,0.1333333333333333,831,15868
530,2014-04-02 20:10:00,20.5748469877,0.0,0.1333333333333333,0.1333333333333333,831,15898
531,2014-04-02 20:15:00,19.3137406667,0.0,0.16666666666666663,0.16666666666666663,799,15928
532,2014-04-02 20:20:00,21.3758111207,0.0,0.09999999999999998,0.09999999999999998,863,15958
533,2014-04-02 20:25:00,18.7792612094,0.0,0.16666666666666663,0.16666666666666663,799,15988
534,2014-04-02 20:30:00,20.7803336795,0.0,0.09999999999999998,0.09999999999999998,863,16018
535,2014-04-02 20:35:00,20.7698687416,0.0,0.1333333333333333,0.1333333333333333,831,16048
536,2014-04-02 20:40:00,22.176515519099997,0.0,0.09999999999999998,0.09999999999999998,863,16078
537,2014-04-02 20:45:00,20.5872445431,0.0,0.1333333333333333,0.1333333333333333,831,16108
538,2014-04-02 20:50:00,18.9934085748,0.0,0.1333333333333333,0.1333333333333333,831,16138
539,2014-04-02 20:55:00,20.7779971005,0.0,0.06666666666666665,0.06666666666666665,895,16168
540,2014-04-02 21:00:00,18.4534640231,0.0,0.1333333333333333,0.1333333333333333,832,16198
541,2014-04-02 21:05:00,18.9054881366,0.0,0.1333333333333333,0.1333333333333333,832,16228
542,2014-04-02 21:10:00,18.211431577,0.0,0.1333333333333333,0.1333333333333333,832,16258
543,2014-04-02 21:15:00,20.1494295173,0.0,0.09999999999999998,0.09999999999999998,864,16288
544,2014-04-02 21:20:00,18.4261534423,0.0,0.09999999999999998,0.09999999999999998,864,16318
545,2014-04-02 21:25:00,19.9729898373,0.0,0.06666666666666665,0.06666666666666665,896,16348
546,2014-04-02 21:30:00,21.836092632600003,0.0,0.033333333333333326,0.033333333333333326,928,16378
547,2014-04-02 21:35:00,20.9792650199,0.0,0.033333333333333326,0.033333333333333326,928,16408
548,2014-04-02 21:40:00,18.397532956,0.0,0.09999999999999998,0.09999999999999998,864,16438
549,2014-04-02 21:45:00,18.9875440308,0.0,0.1333333333333333,0.1333333333333333,832,16468
550,2014-04-02 21:50:00,20.7939839472,0.0,0.06666666666666665,0.06666666666666665,896,16498
551,2014-04-02 21:55:00,21.6823856668,0.0,0.033333333333333326,0.033333333333333326,928,16528
552,2014-04-02 22:00:00,18.1490807455,0.0,0.09999999999999998,0.09999999999999998,864,16558
553,2014-04-02 22:05:00,21.2702043288,0.0,0.033333333333333326,0.033333333333333326,928,16588
554,2014-04-02 22:10:00,20.2666928767,0.0,0.06666666666666665,0.06666666666666665,896,16618
555,2014-04-02 22:15:00,20.203742282,0.0,0.06666666666666665,0.06666666666666665,896,16648
556,2014-04-02 22:20:00,21.8522107229,0.0,0.033333333333333326,0.033333333333333326,928,16678
557,2014-04-02 22:25:00,21.0107293954,0.0,0.033333333333333326,0.033333333333333326,928,16708
558,2014-04-02 22:30:00,21.4210199182,0.0,0.033333333333333326,0.033333333333333326,928,16738
559,2014-04-02 22:35:00,19.4346216116,0.0,0.06666666666666665,0.06666666666666665,896,16768
560,2014-04-02 22:40:00,20.2368649113,0.0,0.06666666666666665,0.06666666666666665,896,16798
561,2014-04-02 22:45:00,20.4812658575,0.0,0.033333333333333326,0.033333333333333326,928,16828
562,2014-04-02 22:50:00,19.3048506343,0.0,0.06666666666666665,0.06666666666666665,896,16858
563,2014-04-02 22:55:00,20.3004622426,0.0,0.06666666666666665,0.06666666666666665,896,16888
564,2014-04-02 23:00:00,18.9502592674,0.0,0.1333333333333333,0.1333333333333333,832,16918
565,2014-04-02 23:05:00,18.577068795,0.0,0.09999999999999998,0.09999999999999998,864,16948
566,2014-04-02 23:10:00,19.4996242444,0.0,0.06666666666666665,0.06666666666666665,896,16978
567,2014-04-02 23:15:00,20.9611822874,0.0,0.033333333333333326,0.033333333333333326,928,17008
